selfId    classId    sex    firstGoal    codeInHigh    scoreInHig    province    courseCode1    courseCode2    homeworkSource    examSource    homeworkAllNum    homeworkYourNum    homeworkYourMeanScore    MidtermSimualtionAllNum    MidtermSimualtionYourNum    MidtermSimualtionYourScore    MidtermAllNum    MidtermYourNum    MidtermYourScore    SE122FinalSimualtionAllNum    SE122FinalSimualtionYourNum    SE122FinalSimualtionYourScore    SE122FinalAllNum    SE122FinalYourNum    SE122FinalYourScore    SE123MidtermAllNum    SE123MidtermYourNum    SE123MidtermYourScore    SE123Final1AllNum    SE123Final1YourNum    SE123Final1YourScore    SE123Final2AllNum    SE123Final2YourNum    SE123Final2YourScore    examMeanScore    positionInClass
10099      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
85595      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
76330      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
92764      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
76699      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 2438      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
86450      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 9337      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
88771      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
34571      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
20548      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
79257      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
85883      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
39778      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
63274      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
53169      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 2748      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
96162      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
24739      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
55579      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
36886      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
56643      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
23586      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
87400      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
89163      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
47855      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
50252      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
96366      40317                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
65710      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
46338      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
44269      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
53169      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
36955      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
97430      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
71660      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
38286      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
29359      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
51866      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
23248      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
94525      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
14305      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
34571      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
87710      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
54219      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
30830      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
99692      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
63954      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
97847      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
15512      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
31935      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
50459      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
79257      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
90796      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
37006      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
39778      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
21892      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
87068      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
20832      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
43077      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
80453      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
58823      96524                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
